;Vertex,頂点Index,位置_x,位置_y,位置_z,法線_x,法線_y,法線_z,エッジ倍率,UV_u,UV_v,追加UV1_x,追加UV1_y,追加UV1_z,追加UV1_w,追加UV2_x,追加UV2_y,追加UV2_z,追加UV2_w,追加UV3_x,追加UV3_y,追加UV3_z,追加UV3_w,追加UV4_x,追加UV4_y,追加UV4_z,追加UV4_w,ウェイト変形タイプ(0:BDEF1/1:BDEF2/2:BDEF4/3:SDEF/4:QDEF),ウェイト1_ボーン名,ウェイト1_ウェイト値,ウェイト2_ボーン名,ウェイト2_ウェイト値,ウェイト3_ボーン名,ウェイト3_ウェイト値,ウェイト4_ボーン名,ウェイト4_ウェイト値,C_x,C_y,C_z,R0_x,R0_y,R0_z,R1_x,R1_y,R1_z
Vertex,9689,-1.39859,7.491952,-1.782385,-0.5738314,0.1551195,-0.8041489,1,0.4461324,0.7545938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.9779528,"右ひざD",0.01536741,"下半身",0.006679834,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9694,-1.653101,8.439921,-1.466495,-0.4111534,0.1128073,-0.9045592,1,0.4274523,0.7160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.9728147,"下半身",0.02718526,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9698,-2.001418,8.933948,-1.308728,-0.4915378,0.1310102,-0.8609453,1,0.4089463,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.9530632,"下半身",0.04693681,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9718,-0.5864026,6.492703,-2.404731,-0.1876549,0.1937921,-0.9629279,1,0.4814296,0.7936038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.581542,"左足D",0.2203409,"右ひざD",0.1716264,"左ひざD",0.02649067,0,0,0,0,0,0,0,0,0
Vertex,9759,-0.003482077,6.484427,-2.446003,-8.253847E-07,0.1926954,-0.9812586,1,0.4999426,0.7936038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.39,"右足D",0.39,"左ひざD",0.11,"右ひざD",0.11,0,0,0,0,0,0,0,0,0
Vertex,9762,-1.070593,7.009138,-2.157501,-0.4434935,0.1763875,-0.8787497,1,0.464085,0.773494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.8982894,"左足D",0.06,"右ひざD",0.04171055,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9767,-0.5592933,6.989564,-2.314952,-0.1488972,0.1807324,-0.9721962,1,0.4814296,0.773494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.7306546,"左足D",0.2693454,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9773,-1.338048,7.952686,-1.740035,-0.5635273,0.1499221,-0.8123794,1,0.4461324,0.7354382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.9771118,"下半身",0.01663182,"右ひざD",0.006256375,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9778,-1.579633,8.897867,-1.449435,-0.4122688,0.1037601,-0.9051344,1,0.4274523,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.9495454,"下半身",0.05045462,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9781,-1.922614,9.333377,-1.29439,-0.4784685,0.1282121,-0.8686942,1,0.4079034,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.9234777,"下半身",0.07652229,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9784,-1.025721,7.46991,-2.088369,-0.4368396,0.1687321,-0.8835726,1,0.464085,0.7545938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.9246727,"左足D",0.06037208,"右ひざD",0.01495526,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9788,-1.275304,8.411905,-1.699318,-0.5487139,0.1418869,-0.8238817,1,0.4461324,0.7160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.9650823,"下半身",0.03491765,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9792,-1.520355,9.298206,-1.433718,-0.4260408,0.1032655,-0.8987911,1,0.4274523,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.9164469,"下半身",0.08355314,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9795,-1.46378,9.697786,-1.414123,-0.4115277,0.1090903,-0.9048449,1,0.4274523,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.8727286,"下半身",0.1272714,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9796,-1.213482,8.870975,-1.667003,-0.5332595,0.129277,-0.8360155,1,0.4461324,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.9383837,"下半身",0.0616163,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9799,-1.163229,9.271853,-1.641505,-0.5194,0.122787,-0.8456636,1,0.4461324,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.9069102,"下半身",0.09308982,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9804,-1.116648,9.672049,-1.615341,-0.5044644,0.1189679,-0.8551972,1,0.4461324,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.8650172,"下半身",0.1349828,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9806,-0.9791142,7.931332,-2.023736,-0.4256152,0.1688388,-0.8890136,1,0.464085,0.7354382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.9245797,"左足D",0.06038919,"下半身",0.01503105,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9808,-0.5373306,7.44977,-2.236429,-0.1614227,0.1683183,-0.9724256,1,0.4814296,0.7545938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.7329023,"左足D",0.2670977,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9814,-0.9300497,8.390308,-1.957816,-0.4104773,0.1593277,-0.8978435,1,0.464085,0.7160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.9093624,"左足D",0.06001677,"下半身",0.03062085,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9817,-0.5152242,7.909495,-2.161682,-0.1599803,0.1681019,-0.9727014,1,0.4814296,0.7354382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.734146,"左足D",0.265854,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9821,-0.7978636,9.651082,-1.817406,-0.3940503,0.1245915,-0.9106049,1,0.464085,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.8086028,"下半身",0.1313972,"左足D",0.06,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9824,-0.7576193,10.05232,-1.776677,-0.3890686,0.1223013,-0.9130542,1,0.464085,0.6416167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.7094737,"下半身",0.2305263,"左足D",0.06,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9826,-0.8810517,8.849511,-1.900262,-0.3979655,0.1399628,-0.9066609,1,0.464085,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.8844475,"左足D",0.06000188,"下半身",0.05555063,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9833,-0.4885647,8.367291,-2.085051,-0.1553418,0.1644715,-0.9740729,1,0.4814296,0.7160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.7212814,"左足D",0.2787186,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9841,-0.4031425,10.03791,-1.873263,-0.1745233,0.1082906,-0.9786801,1,0.4814296,0.6416167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.5519756,"下半身",0.3049738,"左足D",0.1430505,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9843,-0.3806363,10.44049,-1.828502,-0.1864315,0.1057636,-0.9767586,1,0.4814296,0.6224543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.4900291,"右足D",0.4037588,"左足D",0.1062121,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9846,-0.8378717,9.250446,-1.857709,-0.3672721,0.1314018,-0.9207849,1,0.464085,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.8541319,"下半身",0.08586813,"左足D",0.06,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9851,-0.4668401,8.825416,-2.013751,-0.1517852,0.1397036,-0.9784908,1,0.4814296,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"右足D",0.7318726,"左足D",0.2681274,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9855,-0.4277743,9.633435,-1.916964,-0.1635317,0.1104436,-0.9803365,1,0.4814296,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.6772945,"左足D",0.1732164,"下半身",0.1494891,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9860,-0.4493707,9.232559,-1.962803,-0.1522927,0.1165142,-0.9814435,1,0.4814296,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"右足D",0.7062322,"左足D",0.1873478,"下半身",0.10642,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9867,-0.003483524,10.43427,-1.868807,-5.336093E-07,0.09493416,-0.9954836,1,0.4999426,0.6224543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.58,"左足D",0.21,"右足D",0.21,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9871,-0.003041022,10.80207,-1.834132,0.0001897446,0.09728366,-0.9952567,1,0.4999426,0.6042422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.77,"左足D",0.12,"右足D",0.11,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9872,-0.003483854,10.03196,-1.910245,-7.687308E-07,0.09556565,-0.9954231,1,0.4999426,0.6416167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.3939394,"左足D",0.3030303,"右足D",0.3030303,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9878,-0.003484101,9.626965,-1.950493,-9.080191E-07,0.09934337,-0.9950532,1,0.4999426,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.39,"右足D",0.39,"下半身",0.22,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9882,-0.003484245,9.220166,-1.992792,-1.075564E-06,0.1125937,-0.9936411,1,0.4999426,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.4653465,"右足D",0.4653465,"下半身",0.06930693,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9887,-0.004301832,8.818427,-2.043257,-1.078494E-06,0.1475154,-0.9890597,1,0.4999426,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.4653465,"右足D",0.4653465,"下半身",0.06930693,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9892,0.3736689,10.44049,-1.828501,0.1864597,0.1057471,-0.976755,1,0.5184557,0.6224543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.4900291,"左足D",0.4037588,"右足D",0.1062121,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9895,0.3525875,10.80975,-1.78745,0.200888,0.1115481,-0.9732425,1,0.5184557,0.6042422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.7346429,"左足D",0.1968957,"右足D",0.06846141,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9899,0.3961744,10.03791,-1.873263,0.1745217,0.1082905,-0.9786804,1,0.5184557,0.6416167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.5519756,"下半身",0.3049738,"右足D",0.1430505,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9905,0.420806,9.633437,-1.916963,0.1635296,0.1104435,-0.9803368,1,0.5184557,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.6772945,"右足D",0.1732164,"下半身",0.1494891,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9910,0.4424023,9.232557,-1.962802,0.1522906,0.1165141,-0.9814439,1,0.5184557,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.7062322,"右足D",0.1873478,"下半身",0.10642,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9914,-0.003484082,8.358216,-2.119311,-1.166232E-06,0.1662583,-0.9860823,1,0.4999426,0.7160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.5,"右足D",0.5,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9919,0.4598717,8.825414,-2.01375,0.1516155,0.1396703,-0.9785218,1,0.5184557,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.7318726,"右足D",0.2681274,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9924,-0.003483981,7.900097,-2.198673,-1.179566E-06,0.1649682,-0.9862989,1,0.4999426,0.7354382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.5,"右足D",0.5,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9931,0.4815966,8.367291,-2.08505,0.1552538,0.1645003,-0.9740821,1,0.5184557,0.7160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.7212814,"右足D",0.2787186,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9935,-0.00348387,7.440538,-2.273781,-1.293252E-06,0.167119,-0.9859368,1,0.4999426,0.7545938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.5,"右足D",0.5,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9941,0.5082561,7.909494,-2.16168,0.1599777,0.1681019,-0.9727018,1,0.5184557,0.7354382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.734146,"右足D",0.265854,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9945,-0.003483774,6.980525,-2.352831,-1.41055E-06,0.1798161,-0.9837003,1,0.4999426,0.773494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.5,"右足D",0.5,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9951,0.5303628,7.449769,-2.236428,0.1614203,0.1683185,-0.972426,1,0.5184557,0.7545938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.7329023,"右足D",0.2670977,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9958,0.5523258,6.989564,-2.31495,0.1488947,0.1807327,-0.9721965,1,0.5184557,0.773494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.7306546,"右足D",0.2693454,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,9964,0.8740839,8.849507,-1.900261,0.3979635,0.139963,-0.9066617,1,0.5358003,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.8844475,"右足D",0.06000188,"下半身",0.05555063,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9966,0.9230818,8.390306,-1.957815,0.410475,0.1593281,-0.8978446,1,0.5358003,0.7160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.9093624,"右足D",0.06001677,"下半身",0.03062085,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9972,0.9721466,7.931332,-2.023735,0.4256129,0.1688392,-0.8890147,1,0.5358003,0.7354382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.9245797,"右足D",0.06038919,"下半身",0.01503105,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9976,1.018754,7.469907,-2.088368,0.4368373,0.1687321,-0.8835738,1,0.5358003,0.7545938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.9246727,"右足D",0.06037208,"左ひざD",0.01495526,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9980,1.063627,7.009136,-2.157499,0.4434918,0.1763877,-0.8787504,1,0.5358003,0.773494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.8982894,"右足D",0.06,"左ひざD",0.04171055,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9984,0.8309036,9.250445,-1.857708,0.3672701,0.1314017,-0.9207857,1,0.5358003,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.8541319,"下半身",0.08586813,"右足D",0.06,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9988,0.7908952,9.651084,-1.817405,0.3940488,0.1245916,-0.9106055,1,0.5358003,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.8086028,"下半身",0.1313972,"右足D",0.06,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,9992,1.156261,9.271849,-1.641504,0.5193983,0.1227871,-0.8456647,1,0.5537528,0.6784872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.9069102,"下半身",0.09308982,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10002,1.206514,8.870973,-1.667002,0.5332573,0.1292773,-0.8360168,1,0.5537528,0.6962823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.9383837,"下半身",0.0616163,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10007,1.268336,8.411901,-1.699317,0.5487117,0.1418874,-0.8238831,1,0.5537528,0.7160512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.9650823,"下半身",0.03491765,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10010,-0.00435058,11.923,1.271559,0.0003412556,0.303886,0.9527084,1,0.8033481,0.5616863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.9692486,"右足D",0.03075141,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10014,1.331081,7.952682,-1.740034,0.5635254,0.1499225,-0.8123807,1,0.5537528,0.7354382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.9771118,"下半身",0.01663182,"左ひざD",0.006256375,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10016,0.7506512,10.05232,-1.776676,0.3890668,0.122301,-0.9130551,1,0.5358003,0.6416167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.7094737,"下半身",0.2305263,"右足D",0.06,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10022,1.10968,9.672049,-1.61534,0.5044625,0.1189675,-0.8551984,1,0.5537528,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.8650172,"下半身",0.1349828,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10023,0.2715126,11.92013,1.231019,0.1637962,0.2937032,0.9417586,1,0.7861173,0.5616863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.9692486,"左足D",0.03075141,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10025,-0.00318874,11.48322,1.407121,0.000603412,0.2888259,0.9573814,1,0.8033481,0.5855598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.9012064,"右足D",0.07606867,"左足D",0.02272495,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10027,0.7152895,10.45513,-1.734733,0.3988529,0.1153097,-0.9097363,1,0.5358003,0.6224543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.5992777,"下半身",0.4007223,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10032,1.391623,7.49195,-1.782385,0.5738294,0.1551197,-0.8041503,1,0.5537528,0.7545938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"左足D",0.9779528,"左ひざD",0.01536741,"下半身",0.006679834,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10035,0.300335,11.48105,1.363177,0.1752564,0.2850053,0.9423679,1,0.7861173,0.5855598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.9012064,"左足D",0.07606867,"右足D",0.02272495,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10037,1.062991,10.07217,-1.587465,0.4987081,0.1171972,-0.8588102,1,0.5537528,0.6416167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.7804258,"下半身",0.2195742,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10039,-0.003272175,11.11467,1.509243,0.000116041,0.2755419,0.961289,1,0.8033481,0.6042422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.81,"右足D",0.1,"左足D",0.09,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10043,0.6727422,10.82289,-1.700993,0.3840325,0.1154505,-0.9160733,1,0.5358003,0.6042422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.6693805,"左足D",0.3306195,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10046,0.6291654,11.18667,-1.664696,0.3462688,0.1051757,-0.932221,1,0.5358003,0.5855598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.9566981,"左足D",0.04330194,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10048,0.9162224,11.19745,-1.522821,0.4660177,0.09753664,-0.8793828,1,0.5537528,0.5855598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.909752,"左足D",0.09024799,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10051,0.8825067,11.66311,-1.495378,0.4747368,0.0625968,-0.877899,1,0.5537528,0.5616863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.975962,"左足D",0.02403802,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10053,0.971478,10.83648,-1.538975,0.4852165,0.1062742,-0.8679117,1,0.5537528,0.6042422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.5396116,"左足D",0.4603884,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10055,0.5433529,11.91521,1.173054,0.3147264,0.274985,0.9084771,1,0.7683282,0.5616863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.9606656,"左足D",0.03933442,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10058,1.017011,10.47126,-1.559867,0.4916967,0.1097332,-0.8638246,1,0.5537528,0.6224543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.6459924,"下半身",0.3540076,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10059,0.3189583,11.11392,1.468587,0.1755174,0.2777882,0.944472,1,0.7861173,0.6042422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.8176043,"左足D",0.132621,"右足D",0.04977469,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10063,-0.003481815,10.74615,1.612181,8.641152E-07,0.2732691,0.9619377,1,0.8033481,0.6224543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.7171717,"左足D",0.1414141,"右足D",0.1414141,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10065,1.399468,10.09679,-1.392465,0.4312741,0.11318,-0.8950938,1,0.5724329,0.6416167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.7846618,"下半身",0.2153382,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10071,1.2306,11.21609,-1.345505,0.463427,0.1019051,-0.8802561,1,0.5724329,0.5855598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.7844655,"左足D",0.2155345,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10075,1.295838,10.85814,-1.354773,0.4460746,0.1038312,-0.8889525,1,0.5724329,0.6042422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.5889456,"下半身",0.4110544,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10078,0.5906177,11.47512,1.294969,0.34045,0.2788472,0.8979632,1,0.7683282,0.5855598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.902693,"左足D",0.09730703,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10081,1.456813,9.697784,-1.414123,0.4115256,0.1090902,-0.9048458,1,0.5724329,0.6602798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"左足D",0.8727286,"下半身",0.1272714,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10084,0.3356385,10.74597,1.574045,0.1803457,0.2712398,0.9454652,1,0.7861173,0.6224543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.7227973,"左足D",0.2041465,"右足D",0.0730562,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10086,1.17063,11.67624,-1.319707,0.4783888,0.07315767,-0.8750954,1,0.5724329,0.5616863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.9633086,"左足D",0.03669137,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10087,-0.003481459,10.34808,1.719684,6.278113E-07,0.2656307,0.9640749,1,0.8033481,0.6416167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"下半身",0.6041667,"左足D",0.1979167,"右足D",0.1979167,"全ての親",0,0,0,0,0,0,0,0,0,0
Vertex,10100,0.8069457,11.90276,1.044694,0.4762074,0.2545963,0.8416693,1,0.7494269,0.5616863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.9431861,"左足D",0.0568139,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10101,1.439214,11.70038,-1.183279,0.6159652,0.1386202,-0.7754813,1,0.5909389,0.5616863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.960592,"左足D",0.03940803,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10103,1.660433,11.73078,-0.9410079,0.8253511,0.1976911,-0.5288797,1,0.6099016,0.5616863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.9264065,"左足D",0.0735935,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,10105,0.6297488,11.10999,1.388248,0.3583409,0.2648397,0.8952383,1,0.7683282,0.6042422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"下半身",0.8257149,"左足D",0.1742851,"",0,"",0,0,0,0,0,0,0,0,0,0
