;Vertex,頂点Index,位置_x,位置_y,位置_z,法線_x,法線_y,法線_z,エッジ倍率,UV_u,UV_v,追加UV1_x,追加UV1_y,追加UV1_z,追加UV1_w,追加UV2_x,追加UV2_y,追加UV2_z,追加UV2_w,追加UV3_x,追加UV3_y,追加UV3_z,追加UV3_w,追加UV4_x,追加UV4_y,追加UV4_z,追加UV4_w,ウェイト変形タイプ(0:BDEF1/1:BDEF2/2:BDEF4/3:SDEF/4:QDEF),ウェイト1_ボーン名,ウェイト1_ウェイト値,ウェイト2_ボーン名,ウェイト2_ウェイト値,ウェイト3_ボーン名,ウェイト3_ウェイト値,ウェイト4_ボーン名,ウェイト4_ウェイト値,C_x,C_y,C_z,R0_x,R0_y,R0_z,R1_x,R1_y,R1_z
Vertex,11299,0.6718628,8.241547,-2.175414,-0.1027243,0.09226662,-0.9904214,1,0.536601,0.980303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-045",0.7887097,"Skrt-003-043",0.2112903,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11300,2.039345,10.94244,-1.0929,0.5354348,0.2772911,-0.7977589,1,0.678794,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-003-049",0.2912247,"Skrt-001-049",0.2840087,"Skrt-003-051",0.2211502,"Skrt-001-051",0.2036163,0,0,0,0,0,0,0,0,0
Vertex,11301,0.6373755,10.06396,-2.015465,-0.09201732,0.09004768,-0.9916775,1,0.538826,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-045",0.7851557,"Skrt-003-043",0.2148443,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11302,1.865037,10.15192,-1.451954,0.5660947,0.1985759,-0.8000653,1,0.6414769,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-051",0.6216189,"Skrt-003-052",0.3783811,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11303,0.3019028,10.06803,-1.981985,-0.08935503,0.08607905,-0.9922732,1,0.517992,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-043",0.6347846,"Skrt-003-045",0.3652154,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11304,1.828321,10.93277,-1.24389,0.580409,0.2737955,-0.7669168,1,0.660333,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-003-049",0.2929552,"Skrt-001-049",0.2780739,"Skrt-003-051",0.2330859,"Skrt-001-051",0.195885,0,0,0,0,0,0,0,0,0
Vertex,11305,0.5763218,10.86045,-1.90578,-0.0442753,0.1229365,-0.9914264,1,0.540808,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-045",0.4475898,"Skrt-003-045",0.3625195,"Skrt-001-043",0.1049156,"Skrt-003-043",0.08497504,0,0,0,0,0,0,0,0,0
Vertex,11306,1.775412,11.58148,-1.019016,0.583155,0.3259433,-0.7441043,1,0.683478,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-049",0.6410156,"Skrt-001-051",0.3589844,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11307,0.03017698,10.86413,-1.893658,-0.07364921,0.1120706,-0.9909672,1,0.500141,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-043",0.3270427,"Skrt-003-043",0.2727667,"Skrt-001-041",0.2182016,"Skrt-003-041",0.1819889,0,0,0,0,0,0,0,0,0
Vertex,11310,0.2905355,10.85982,-1.904296,-0.01989768,0.1311485,-0.991163,1,0.519427,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-043",0.3352137,"Skrt-003-043",0.2783974,"Skrt-001-045",0.211083,"Skrt-003-045",0.175306,0,0,0,0,0,0,0,0,0
Vertex,11311,1.632856,10.93592,-1.412953,0.6633374,0.2667202,-0.6991737,1,0.64179,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-003-049",0.2914867,"Skrt-001-049",0.2604503,"Skrt-003-051",0.2574348,"Skrt-001-051",0.1906282,0,0,0,0,0,0,0,0,0
Vertex,11312,-2.087911,10.35718,0.8328311,-0.5476297,0.2715106,0.7914441,1,0.155367,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-021",0.7495554,"Skrt-003-019",0.2504446,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11313,-2.318005,9.557568,0.9100167,-0.605563,0.217383,0.7655312,1,0.15771,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-021",0.7316502,"Skrt-003-019",0.2683498,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11314,-2.001697,9.571605,1.139132,-0.5346109,0.2349387,0.811785,1,0.136561,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-019",0.7120111,"Skrt-003-021",0.2879889,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11315,1.584502,11.55871,-1.187891,0.6839192,0.3156041,-0.6577603,1,0.661598,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-049",0.7096027,"Skrt-001-051",0.2903973,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11316,-2.051631,8.518965,1.395165,-0.5137914,0.2268337,0.8273843,1,0.127275,0.979262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-019",0.6444166,"Skrt-003-017",0.3555834,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11317,-1.77373,9.587311,1.249324,-0.4094723,0.2417922,0.8796982,1,0.123,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-019",0.642687,"Skrt-003-017",0.357313,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11318,0.5365688,11.50238,-1.792432,6.445219E-05,0.193389,-0.9811221,1,0.544645,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-045",0.8455059,"Skrt-001-043",0.1544941,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11319,-1.794249,10.37436,1.022575,-0.4679804,0.2790269,0.8385335,1,0.134902,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-019",0.6804225,"Skrt-003-021",0.3195775,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11320,0.2704894,11.5107,-1.791988,0.02226396,0.1835793,-0.9827527,1,0.522018,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-043",0.5822986,"Skrt-001-045",0.4177014,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11321,1.448472,11.53106,-1.361564,0.7289166,0.2919625,-0.6192241,1,0.6422541,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-049",0.8702885,"Skrt-001-051",0.1297115,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11323,-1.82186,11.11442,0.7111711,-0.5290187,0.3369322,0.7788555,1,0.153271,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-021",0.4173319,"Skrt-003-021",0.3599313,"Skrt-001-019",0.1195929,"Skrt-003-019",0.1031439,0,0,0,0,0,0,0,0,0
Vertex,11324,0.01121203,11.52158,-1.77726,-0.05212589,0.1500899,-0.9872973,1,0.500141,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-043",0.5816303,"Skrt-001-041",0.4183697,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11325,-1.55117,10.38862,1.114221,-0.3541332,0.2665769,0.8963963,1,0.119788,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-019",0.6410964,"Skrt-003-017",0.3589036,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11329,-1.556152,11.12987,0.885906,-0.4577406,0.3288035,0.826052,1,0.132015,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-019",0.3513671,"Skrt-003-019",0.2984451,"Skrt-001-021",0.1893539,"Skrt-003-021",0.1608339,0,0,0,0,0,0,0,0,0
Vertex,11332,-1.558732,11.74717,0.5677441,-0.5455014,0.4176453,0.7266365,1,0.150387,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-021",0.8635547,"Skrt-001-019",0.1364453,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11333,-1.31298,11.14303,0.9799828,-0.3935018,0.3037921,0.8676789,1,0.115196,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-019",0.3522948,"Skrt-003-019",0.2881337,"Skrt-001-017",0.1977975,"Skrt-003-017",0.161774,0,0,0,0,0,0,0,0,0
Vertex,11335,-1.335608,11.75843,0.7360767,-0.5084379,0.4196346,0.7519294,1,0.128533,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-019",0.6125629,"Skrt-001-021",0.3874371,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11337,-1.138758,11.76235,0.8503027,-0.4701293,0.3792207,0.7969756,1,0.110416,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-019",0.6334364,"Skrt-001-017",0.3665636,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11345,-0.2400236,9.604587,1.900175,0.1583931,0.2580419,0.9530613,1,0.979495,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.6057346,"Skrt-003-013",0.3942654,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11346,-0.3028772,8.525645,2.164521,0.1049934,0.2335456,0.9666607,1,0.978335,0.980303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.613628,"Skrt-003-013",0.386372,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11347,0.1434324,8.522438,2.115337,0.1845253,0.2555025,0.9490358,1,0.955864,0.980303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.6411176,"Skrt-003-009",0.3588824,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11351,0.1594693,9.598148,1.818917,0.2137982,0.2774495,0.9366494,1,0.95717,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.6411323,"Skrt-003-009",0.3588677,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11352,-2.477672,8.473388,0.7741612,-0.8658382,0.2184648,-0.4501083,1,0.173431,0.979262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-021",0.7868451,"Skrt-003-023",0.2131549,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11353,-2.574111,8.489254,0.967428,-0.8318597,0.1908128,-0.5211525,1,0.162368,0.979262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-021",0.7326484,"Skrt-003-019",0.2673516,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11354,-2.194144,9.541898,0.74032,-0.8198984,0.1864581,-0.5412948,1,0.168982,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-021",0.7781292,"Skrt-003-023",0.2218708,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11355,-2.318005,9.557568,0.9100167,-0.7935474,0.1718268,-0.5837449,1,0.15771,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-021",0.7316502,"Skrt-003-019",0.2683498,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11356,-0.1699962,10.42753,1.638856,0.207221,0.2922266,0.933629,1,0.9813349,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.5996489,"Skrt-003-013",0.4003511,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11357,-1.987436,10.34038,0.6850398,-0.795321,0.1897343,-0.5757303,1,0.166136,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-021",0.7908249,"Skrt-003-023",0.2091751,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11358,-2.087911,10.35718,0.8328311,-0.7946721,0.1955858,-0.5746673,1,0.155367,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-021",0.7495554,"Skrt-003-019",0.2504446,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11359,0.5589779,9.598036,1.715553,0.2233765,0.2685587,0.9370054,1,0.9347869,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.7595075,"Skrt-003-011",0.2404925,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11360,-1.759982,11.09583,0.6288896,-0.7809223,0.1979682,-0.5924264,1,0.162314,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-021",0.4645101,"Skrt-003-021",0.3923715,"Skrt-001-023",0.07758356,"Skrt-003-023",0.06553482,0,0,0,0,0,0,0,0,0
Vertex,11363,-1.82186,11.11442,0.7111711,-0.7678708,0.1852373,-0.6132386,1,0.153271,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-021",0.4173319,"Skrt-003-021",0.3599313,"Skrt-001-019",0.1195929,"Skrt-003-019",0.1031439,0,0,0,0,0,0,0,0,0
Vertex,11365,-1.528263,11.71282,0.5192759,-0.7669953,0.1851224,-0.6143678,1,0.160241,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-021",0.8911693,"Skrt-001-023",0.1088307,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11366,0.619989,8.519401,2.005099,0.2094722,0.2670033,0.9406544,1,0.931824,0.980303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.7823833,"Skrt-003-011",0.2176167,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11367,-1.558732,11.74717,0.5677441,-0.7684677,0.1848532,-0.6126065,1,0.150387,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-021",0.8635547,"Skrt-001-019",0.1364453,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11369,0.5187191,10.40982,1.481408,0.2224162,0.2911516,0.9304633,1,0.938139,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.7687126,"Skrt-003-011",0.2312874,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11372,-2.051631,8.518965,1.395165,-0.9718347,0.2336757,0.03054544,1,0.127275,0.979262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-019",0.6444166,"Skrt-003-017",0.3555834,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11373,-2.009729,8.534608,1.637991,-0.9631038,0.2214556,0.1529331,1,0.114395,0.979262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.5834199,"Skrt-003-019",0.4165801,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11374,-1.793704,9.608844,1.483882,-0.9714377,0.2372104,-0.006323578,1,0.110219,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.5945617,"Skrt-003-019",0.4054383,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11375,0.1708537,10.41622,1.562123,0.2171673,0.2946576,0.9305994,1,0.960106,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.6337815,"Skrt-003-009",0.3662185,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11377,-1.77373,9.587311,1.249324,-0.9620993,0.2425023,-0.1247299,1,0.123,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-019",0.642687,"Skrt-003-017",0.357313,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11378,-1.588473,10.41449,1.312994,-0.9547353,0.2479234,-0.1643609,1,0.107787,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.5829268,"Skrt-003-019",0.4170732,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11379,-0.1168479,11.19759,1.384544,0.2129621,0.3287069,0.9201081,1,0.9827849,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-011",0.3175489,"Skrt-003-011",0.2627774,"Skrt-001-013",0.2296414,"Skrt-003-013",0.1900324,0,0,0,0,0,0,0,0,0
Vertex,11380,-1.55117,10.38862,1.114221,-0.9417405,0.2484839,-0.2266729,1,0.119788,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-019",0.6410964,"Skrt-003-017",0.3589036,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11381,-1.360369,11.16036,1.138184,-0.9316508,0.2507274,-0.262988,1,0.104475,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-017",0.3080855,"Skrt-003-017",0.2658735,"Skrt-001-019",0.2286872,"Skrt-003-019",0.1973538,0,0,0,0,0,0,0,0,0
Vertex,11384,-1.31298,11.14303,0.9799828,-0.9356299,0.2540345,-0.2450778,1,0.115196,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-019",0.3522948,"Skrt-003-019",0.2881337,"Skrt-001-017",0.1977975,"Skrt-003-017",0.161774,0,0,0,0,0,0,0,0,0
Vertex,11385,-1.133032,11.77707,0.9288936,-0.9475153,0.2855099,-0.1438707,1,0.104041,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-019",0.5012929,"Skrt-001-017",0.4987071,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11386,-1.793704,9.608844,1.483882,-0.1842842,0.2082978,0.9605474,1,0.110219,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.5945617,"Skrt-003-019",0.4054383,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11387,-2.009729,8.534608,1.637991,-0.2370657,0.1851501,0.9536873,1,0.114395,0.979262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.5834199,"Skrt-003-019",0.4165801,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11388,-1.571266,8.534857,1.74552,-0.2431383,0.2065716,0.9477404,1,0.0902232,0.979262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.573163,"Skrt-003-015",0.426837,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11389,0.488447,11.17497,1.249395,0.2197791,0.3099719,0.9249943,1,0.9406739,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-009",0.4273009,"Skrt-003-009",0.3534707,"Skrt-001-011",0.1199794,"Skrt-003-011",0.09924902,0,0,0,0,0,0,0,0,0
Vertex,11390,-1.138758,11.76235,0.8503027,-0.9481981,0.3175078,0.01044604,1,0.110416,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-019",0.6334364,"Skrt-001-017",0.3665636,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11392,-1.394825,9.60316,1.54756,-0.2436638,0.2402752,0.9396253,1,0.08799009,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.5650119,"Skrt-003-015",0.4349881,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11393,0.1917691,11.18783,1.316929,0.1935301,0.3488611,0.9169744,1,0.9619009,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-011",0.3493536,"Skrt-003-011",0.2879794,"Skrt-001-009",0.1987956,"Skrt-003-009",0.1638714,0,0,0,0,0,0,0,0,0
Vertex,11394,-0.3701639,8.510986,1.951391,-0.9479582,0.1368005,0.2875082,1,0.991337,0.980368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-013",0.5790997,"Skrt-003-011",0.4209003,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11395,-0.3028772,8.525645,2.164521,-0.9273819,0.1402622,0.3468277,1,0.978335,0.980303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.613628,"Skrt-003-013",0.386372,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11396,-0.2400236,9.604587,1.900175,-0.9533858,0.1440087,0.2651733,1,0.979495,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.6057346,"Skrt-003-013",0.3942654,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11397,-0.2823779,9.579732,1.692145,-0.9656584,0.1451443,0.2154923,1,0.9913369,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-013",0.6009581,"Skrt-003-011",0.3990419,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11398,-1.212707,8.531061,1.88665,-0.3421325,0.2316432,0.9106519,1,0.0696912,0.979262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-015",0.7833009,"Skrt-003-017",0.2166991,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11399,-0.1699962,10.42753,1.638856,-0.9663129,0.1496349,0.2094008,1,0.9813349,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-011",0.5996489,"Skrt-003-013",0.4003511,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11400,-0.05653829,11.80023,1.092178,0.1510241,0.4327543,0.8887718,1,0.9861609,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-011",0.557395,"Skrt-001-013",0.442605,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11401,-0.2034254,10.40534,1.477351,-0.9761438,0.1375326,0.168012,1,0.9913369,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-013",0.590944,"Skrt-003-011",0.409056,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11402,-1.588473,10.41449,1.312994,-0.1314794,0.2513312,0.9589295,1,0.107787,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.5829268,"Skrt-003-019",0.4170732,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11403,-0.1168479,11.19759,1.384544,-0.9833916,0.1325546,0.1239766,1,0.9827849,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-011",0.3175489,"Skrt-003-011",0.2627774,"Skrt-001-013",0.2296414,"Skrt-003-013",0.1900324,0,0,0,0,0,0,0,0,0
Vertex,11404,0.4636059,11.79441,1.017541,0.1729536,0.3808575,0.9083142,1,0.942145,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-009",0.8175362,"Skrt-001-011",0.1824638,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11405,-0.1259283,11.17731,1.253871,-0.9912149,0.1187026,0.05833189,1,0.9913369,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-013",0.3415397,"Skrt-003-013",0.25412,"Skrt-001-011",0.2318409,"Skrt-003-011",0.1724994,0,0,0,0,0,0,0,0,0
Vertex,11406,-1.061819,9.60069,1.673457,-0.2969364,0.2777212,0.913619,1,0.0678007,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-015",0.7920009,"Skrt-003-017",0.2079991,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11407,-0.07315317,11.73995,1.050074,-0.9837,0.1445578,0.1069459,1,0.9913369,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-013",0.5680363,"Skrt-001-011",0.4319637,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11408,-0.05653829,11.80023,1.092178,-0.9750767,0.1662902,0.1468778,1,0.9861609,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-011",0.557395,"Skrt-001-013",0.442605,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11409,0.2069315,11.80201,1.055655,0.08187511,0.4331218,0.897609,1,0.964523,0.59237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-001-011",0.6253807,"Skrt-001-009",0.3746193,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11412,-1.211909,10.41244,1.360795,-0.1855299,0.276638,0.9428945,1,0.0858131,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-017",0.5933536,"Skrt-003-015",0.4066464,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11414,0.619989,8.519401,2.005099,-0.5226663,0.1499619,0.8392445,1,0.931824,0.980303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.7823833,"Skrt-003-011",0.2176167,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11415,0.8514619,8.521263,2.103048,-0.3569214,0.1416618,0.9233304,1,0.919863,0.980303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.7850047,"Skrt-003-007",0.2149953,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11416,0.7325344,9.594131,1.892254,-0.5713995,0.1446088,0.807831,1,0.921715,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.8111808,"Skrt-003-007",0.1888192,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11417,0.5589779,9.598036,1.715553,-0.7194818,0.135829,0.6810994,1,0.9347869,0.868008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.7595075,"Skrt-003-011",0.2404925,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11419,-1.360369,11.16036,1.138184,-0.1318981,0.2897059,0.9479839,1,0.104475,0.681077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Skrt-001-017",0.3080855,"Skrt-003-017",0.2658735,"Skrt-001-019",0.2286872,"Skrt-003-019",0.1973538,0,0,0,0,0,0,0,0,0
Vertex,11420,0.6340684,10.43767,1.648865,-0.7683625,0.1230069,0.6280831,1,0.9254739,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.8105972,"Skrt-003-007",0.1894028,"",0,"",0,0,0,0,0,0,0,0,0,0
Vertex,11421,0.5187191,10.40982,1.481408,-0.8295615,0.1186178,0.5456716,1,0.938139,0.777331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Skrt-003-009",0.7687126,"Skrt-003-011",0.2312874,"",0,"",0,0,0,0,0,0,0,0,0,0
